,fluorophore,site,sample.type,substrate,replicate,slope,int,slope.se,int.se,pval,rsq,n,calib.slope,v0,v0.se
1382,AMC,briscoe swamp,whole,Arg-AMC,2,707210.5183,180161.8726,81144.43696,37825.11758,0.012910577,0.974345529,4,NA,NA,NA
1383,AMC,briscoe swamp,whole,Leu-AMC,1,3866553.285,495100.5769,549573.9685,252304.0693,0.019610164,0.961164231,4,NA,NA,NA
1384,AMC,briscoe swamp,whole,Arg-AMC,k,10371.1992,95000.27947,5261.852965,2452.789304,0.187505377,0.660147513,4,NA,NA,NA
1385,AMC,briscoe swamp,whole,GGR-AMC,1,627119.6974,300601.5897,60030.77259,28759.30712,0.009039143,0.98200342,4,NA,NA,NA
1386,AMC,briscoe swamp,whole,Pyr-AMC,1,-857.3083636,157753.6249,30769.72855,14541.2064,0.980302363,0.000387997,4,NA,NA,NA
1387,AMC,briscoe swamp,whole,GGR-AMC,3,559947.9842,258194.9552,25156.348,11936.38596,0.002012275,0.995979499,4,NA,NA,NA
1388,AMC,briscoe swamp,whole,GGR-AMC,k,17283.35349,151762.5105,5493.03392,2631.581149,0.08789717,0.831931572,4,NA,NA,NA
1389,AMC,briscoe swamp,whole,Arg-AMC,1,768885.3363,53167.72747,343405.9524,160077.1539,0.154529746,0.71481995,4,NA,NA,NA
1390,AMC,briscoe swamp,whole,Arg-AMC,3,733982.594,182357.3881,90724.05324,41650.53137,0.014936788,0.970349531,4,NA,NA,NA
1391,AMC,front pond,filter,Arg-AMC,1,27948.03896,105115.5237,943.7713674,921.2989764,8.46E-05,0.99659067,5,136.7559867,204.3642815,6.90113384
1392,AMC,front pond,filter,Arg-AMC,2,27557.05367,110666.7135,761.8914383,743.7498386,4.65E-05,0.997712047,5,136.7559867,201.5052821,5.5711743
1393,AMC,front pond,filter,Arg-AMC,3,27117.43888,110600.6243,501.4540683,492.0329508,1.39E-05,0.998975196,5,136.7559867,198.2906894,3.666779645
1394,AMC,front pond,filter,Arg-AMC,k,2545.177484,95917.93091,349.4694899,345.4468541,0.005343509,0.946468454,5,136.7559867,18.6110864,2.555423704
1395,AMC,front pond,filter,Leu-AMC,2,63497.81901,154306.2794,1015.169202,999.3388508,9.00E-06,0.99923379,5,136.7559867,464.3147299,7.423215808
1396,AMC,front pond,filter,Leu-AMC,3,62704.8699,150448.3546,1565.308291,1563.089198,3.42E-05,0.998134018,5,136.7559867,458.5164528,11.44599465
1397,AMC,front pond,filter,Leu-AMC,k,1795.526662,130180.8507,479.4645419,471.987865,0.033233421,0.823777802,5,136.7559867,13.12941909,3.50598576
1398,AMC,front pond,filter,GGR-AMC,2,92569.00717,230110.222,14047.60981,13874.06438,0.007112121,0.935377767,5,136.7559867,676.8918088,102.7202549
1399,AMC,front pond,filter,Gly-AMC,1,15378.3241,179318.9839,537.4713261,527.3735309,9.37E-05,0.996348887,5,136.7559867,112.4508292,3.930148429
1400,AMC,front pond,filter,Gly-AMC,2,13081.11587,165879.7947,1316.088718,1282.126818,0.002166647,0.97052797,5,136.7559867,95.65296695,9.623627824
1401,AMC,front pond,filter,Gly-AMC,3,15439.95093,201046.3017,857.724144,844.3489604,0.000373914,0.990826767,5,136.7559867,112.9014627,6.271931232
1402,AMC,front pond,filter,Gly-AMC,k,48749.70869,148405.0658,18447.91587,18008.64764,0.07748584,0.699492708,5,136.7559867,356.4722092,134.8965871
1403,AMC,front pond,filter,Pyr-AMC,2,1047.146966,160523.7271,897.4092482,896.1370166,0.327586506,0.312171429,5,136.7559867,7.657046624,6.562120387
1404,AMC,front pond,filter,Pyr-AMC,3,-2592.142851,190141.4795,2822.476059,2778.462916,0.426140735,0.21945048,5,136.7559867,-18.95451098,20.63877515
1405,AMC,front pond,filter,Pyr-AMC,k,2027.079162,165649.7206,746.2687393,740.7967701,0.072777095,0.710932766,5,136.7559867,14.82259908,5.45693653
1406,AMC,front pond,filter,GGR-AMC,1,109846.3165,197126.089,4731.025622,4724.318581,0.00017502,0.994465852,5,136.7559867,803.2285765,34.59465093
1407,AMC,front pond,filter,Leu-AMC,1,18553.38141,151409.3362,9305.892393,9160.778116,0.140176391,0.569888499,5,136.7559867,135.6677822,68.04742242
1408,AMC,front pond,filter,GGR-AMC,3,112279.06,205703.1401,4724.827139,4690.182638,0.000163294,0.994715614,5,136.7559867,821.0175125,34.54932581
1409,AMC,front pond,filter,GGR-AMC,k,5409.957764,172812.7167,4597.236149,4605.656704,0.324151561,0.315821798,5,136.7559867,39.55920246,33.61634296
1410,AMC,front pond,filter,Pyr-AMC,1,1417.857611,166874.5618,1874.4002,1845.171168,0.504370337,0.160179152,5,136.7559867,10.3677919,13.7061656
1411,AMC,front pond,whole,Gly-AMC,k,-77793.98882,504842.7527,47608.62879,33819.87878,0.349621553,0.72752476,3,292.4843521,-265.9765839,162.7732507
1412,AMC,front pond,whole,Arg-AMC,1,39173.77369,295532.5876,12776.76952,12248.10697,0.091942542,0.824568347,4,292.4843521,133.9345965,43.68360025
1413,AMC,front pond,whole,Arg-AMC,2,1882503.115,-251820.8863,1571400.661,1467225.099,0.353637924,0.417783933,4,292.4843521,6436.252404,5372.597369
1414,AMC,front pond,whole,Leu-AMC,k,32196.84226,330852.0897,72951.13494,69900.40218,0.68883349,0.060970589,5,292.4843521,110.0805634,249.4189327
1415,AMC,front pond,whole,Arg-AMC,k,-41946.17144,293601.9625,15824.55177,14477.03862,0.117716976,0.778423335,4,292.4843521,-143.4133865,54.10392609
1416,AMC,front pond,whole,Gly-AMC,1,20024.78416,477116.3228,25289.70099,22983.07625,0.511464183,0.238667244,4,292.4843521,68.46446319,86.46514182
1417,AMC,front pond,whole,Gly-AMC,2,44972.17515,461745.3818,13863.27039,12407.21824,0.083321725,0.840299059,4,292.4843521,153.7592518,47.39833188
1418,AMC,front pond,whole,Gly-AMC,3,47190.2352,483804.6915,11290.41726,10047.92515,0.052753445,0.897276037,4,292.4843521,161.3427688,38.60178222
1419,AMC,front pond,whole,Pyr-AMC,1,-23888.69432,486423.2359,89925.43337,78788.17185,0.815385877,0.034082374,4,292.4843521,-81.67511918,307.4538269
1420,AMC,front pond,whole,Pyr-AMC,2,-54112.22503,437369.9654,203422.7294,175973.3989,0.815145102,0.034171333,4,292.4843521,-185.0089574,695.4995298
1421,AMC,front pond,whole,Pyr-AMC,3,-96830.13744,539448.7365,166521.9613,142587.3836,0.619718576,0.144613962,4,292.4843521,-331.0609157,569.3363084
1422,AMC,front pond,whole,Pyr-AMC,k,-53606.69254,444132.1497,46361.40216,40105.51594,0.367026322,0.400655677,4,292.4843521,-183.2805487,158.509
1423,AMC,front pond,whole,Arg-AMC,3,58325.95572,280818.7014,7138.153685,6585.889756,0.014649485,0.970915637,4,292.4843521,199.415645,24.40524983
1424,AMC,front pond,whole,Leu-AMC,1,194431.0203,377638.2035,20307.84835,17894.64097,0.010733962,0.978647295,4,292.4843521,664.7569994,69.43225577
1425,AMC,front pond,whole,Leu-AMC,2,267440.2729,278719.9471,86181.15664,75507.62366,0.090037453,0.828031836,4,292.4843521,914.3746358,294.652196
1426,AMC,front pond,whole,Leu-AMC,3,200857.0219,348231.8049,25823.2146,22754.60925,0.01613016,0.967999861,4,292.4843521,686.7274109,88.28921757
1427,AMC,front pond,whole,GGR-AMC,1,294900.0922,435597.83,26774.4791,22792.18761,0.008142588,0.983781125,4,292.4843521,1008.259382,91.5415779
1428,AMC,front pond,whole,GGR-AMC,2,247808.8857,511680.117,7135.542906,5995.141905,0.000828096,0.998344494,4,292.4843521,847.2551913,24.39632361
1429,AMC,front pond,whole,GGR-AMC,3,301126.3257,530220.969,10748.51984,9149.84302,0.00127166,0.997458298,4,292.4843521,1029.546789,36.74904234
1430,AMC,front pond,whole,GGR-AMC,k,-62948.90129,469277.4638,47779.50147,40143.39137,0.31835812,0.464635652,4,292.4843521,-215.2214327,163.3574621
1431,AMC,pickerel pond,filter,Arg-AMC,1,37950.80455,109213.64,NA,NA,NA,1,2,109.3828067,346.9540205,NA
1432,AMC,pickerel pond,filter,Arg-AMC,2,38881.4093,105369.89,NA,NA,NA,1,2,109.3828067,355.4617996,NA
1433,AMC,pickerel pond,filter,Arg-AMC,3,36283.90909,82432.02,NA,NA,NA,1,2,109.3828067,331.7149212,NA
1434,AMC,pickerel pond,filter,Arg-AMC,k,35058.9,105798.6,NA,NA,NA,1,2,109.3828067,320.5156374,NA
1435,AMC,pickerel pond,filter,Leu-AMC,2,79846.44545,148757.5,NA,NA,NA,1,2,109.3828067,729.9725422,NA
1436,AMC,pickerel pond,filter,Leu-AMC,3,82473.66667,144765.67,NA,NA,NA,1,2,109.3828067,753.9911361,NA
1437,AMC,pickerel pond,filter,Leu-AMC,k,85199.12727,150463.62,NA,NA,NA,1,2,109.3828067,778.9078546,NA
1438,AMC,pickerel pond,filter,GGR-AMC,2,36200.13333,170688.35,NA,NA,NA,1,2,109.3828067,330.9490261,NA
1439,AMC,pickerel pond,filter,Gly-AMC,1,22833.85909,165862.06,NA,NA,NA,1,2,109.3828067,208.751812,NA
1440,AMC,pickerel pond,filter,Gly-AMC,2,22280.31818,174852.85,NA,NA,NA,1,2,109.3828067,203.6912277,NA
1441,AMC,pickerel pond,filter,Gly-AMC,3,-5324.902326,175702.43,NA,NA,NA,1,2,109.3828067,-48.68134662,NA
1442,AMC,pickerel pond,filter,Gly-AMC,k,20035.21364,175040.32,NA,NA,NA,1,2,109.3828067,183.1660226,NA
1443,AMC,pickerel pond,filter,Pyr-AMC,2,4475.853333,165221.95,NA,NA,NA,1,2,109.3828067,40.919167,NA
1444,AMC,pickerel pond,filter,Pyr-AMC,3,6996.3,165214.7,NA,NA,NA,1,2,109.3828067,63.96160615,NA
1445,AMC,pickerel pond,filter,Pyr-AMC,k,4258.613333,147652.04,NA,NA,NA,1,2,109.3828067,38.93311447,NA
1446,AMC,pickerel pond,filter,GGR-AMC,1,35694.09545,166209.9,NA,NA,NA,1,2,109.3828067,326.3227242,NA
1447,AMC,pickerel pond,filter,Leu-AMC,1,83065.4093,149032.25,NA,NA,NA,1,2,109.3828067,759.4009683,NA
1448,AMC,pickerel pond,filter,GGR-AMC,3,35369.21333,173461.1,NA,NA,NA,1,2,109.3828067,323.3525854,NA
1449,AMC,pickerel pond,filter,GGR-AMC,k,34178.12,169568,NA,NA,NA,1,2,109.3828067,312.4633664,NA
1450,AMC,pickerel pond,filter,Pyr-AMC,1,1710.981818,146896.67,NA,NA,NA,1,2,109.3828067,15.64214588,NA
1451,AMC,pickerel pond,whole,Gly-AMC,k,2486.713903,206045.94,3291.945983,2180.525978,0.52885535,0.221977281,4,120.5644879,20.62559172,27.30444131
1452,AMC,pickerel pond,whole,Arg-AMC,1,28455.35333,130253.8758,33650.48851,23362.59872,0.486804862,0.26336925,4,120.5644879,236.0177016,279.1077962
1453,AMC,pickerel pond,whole,Arg-AMC,2,39046.35905,144608.3405,4216.952177,2897.183911,0.011463523,0.977204367,4,120.5644879,323.8628533,34.97673528
1454,AMC,pickerel pond,whole,Leu-AMC,k,-1021.200285,181499.6102,1406.983701,928.3397685,0.54339923,0.208484263,4,120.5644879,-8.470158191,11.66996788
1455,AMC,pickerel pond,whole,Arg-AMC,k,2023.337676,131545.4074,1476.743174,984.8799427,0.304174467,0.484173173,4,120.5644879,16.78220272,12.24857501
1456,AMC,pickerel pond,whole,Gly-AMC,1,29596.41058,235960.7167,3625.019412,2441.100621,0.014672418,0.970870444,4,120.5644879,245.4819914,30.06705769
1457,AMC,pickerel pond,whole,Gly-AMC,2,29991.06149,229991.8742,1146.724597,759.5698064,0.001458759,0.99708461,4,120.5644879,248.7553509,9.511296543
1458,AMC,pickerel pond,whole,Gly-AMC,3,16236.89006,228257.4955,8823.934317,5942.067915,0.207116778,0.628663804,4,120.5644879,134.6739023,73.18850246
1459,AMC,pickerel pond,whole,Pyr-AMC,1,-2514.91763,235166.632,2539.595137,1682.182271,0.426408056,0.329007718,4,120.5644879,-20.85952236,21.06420541
1460,AMC,pickerel pond,whole,Pyr-AMC,2,-5106.692052,256196.7662,3634.12476,2357.711862,0.295156031,0.496805021,4,120.5644879,-42.35651925,30.14258032
1461,AMC,pickerel pond,whole,Pyr-AMC,3,1215.706322,232749.2633,1686.262651,1105.041823,0.545824767,0.206275142,4,120.5644879,10.08345279,13.98639584
1462,AMC,pickerel pond,whole,Pyr-AMC,k,2461.352652,219582.0548,1711.188116,1133.460318,0.286926403,0.508473955,4,120.5644879,20.41523748,14.19313552
1463,AMC,pickerel pond,whole,Arg-AMC,3,48464.1005,148447.676,1640.931748,1139.253296,0.001144444,0.997712421,4,120.5644879,401.9765799,13.61040699
1464,AMC,pickerel pond,whole,Leu-AMC,1,146716.9509,219726.3326,7708.226865,5156.052227,0.002748874,0.994509809,4,120.5644879,1216.916801,63.93447192
1465,AMC,pickerel pond,whole,Leu-AMC,2,148884.4853,227720.2142,9742.81041,6428.388868,0.004254915,0.991508274,4,120.5644879,1234.895017,80.80995143
1466,AMC,pickerel pond,whole,Leu-AMC,3,149662.7003,203772.7519,8099.457733,5401.747311,0.002915962,0.994176578,4,120.5644879,1241.349779,67.1794645
1467,AMC,pickerel pond,whole,GGR-AMC,1,33210.44865,260907.4526,11819.65146,7668.237689,0.106762482,0.797873264,4,120.5644879,275.4579664,98.03592803
1468,AMC,pickerel pond,whole,GGR-AMC,2,36027.83744,256028.0323,59917.05195,38058.98984,0.60871911,0.153100735,4,120.5644879,298.8262802,496.9709821
1469,AMC,pickerel pond,whole,GGR-AMC,3,-1820.088407,169492.8216,169424.1175,105748.7924,0.992403917,5.77E-05,4,120.5644879,-15.09638898,1405.257224
1470,AMC,pickerel pond,whole,GGR-AMC,k,10166.56846,171402.0205,2605.830654,1655.209647,0.059858601,0.883865849,4,120.5644879,84.32473478,21.61358373
1471,MUB,bb1,filter,MUB-gluco,k,1151.288372,9432.51,NA,NA,NA,1,2,990.0033962,1.162913558,NA
1472,MUB,bb1,filter,MUB-gluco,3,47610.22588,39303.51,NA,NA,NA,1,2,990.0033962,48.09097228,NA
1473,MUB,bb1,filter,MUB-Phos,2,12793.60909,35229.36,NA,NA,NA,1,2,990.0033962,12.92279313,NA
1474,MUB,bb1,filter,MUB-gluco,2,47262.53023,38131.43,NA,NA,NA,1,2,990.0033962,47.73976576,NA
1475,MUB,bb1,filter,MUB-Phos,3,12066.82759,35425.94,NA,NA,NA,1,2,990.0033962,12.18867292,NA
1476,MUB,bb1,filter,MUB-Phos,k,5937.122727,44585.86,NA,NA,NA,1,2,990.0033962,5.997073091,NA
1477,MUB,bb1,filter,MUB-Phos,1,14414.13793,55350.9,NA,NA,NA,1,2,990.0033962,14.55968534,NA
1478,MUB,bb1,filter,MUB-gluco,1,46220.15294,37868.37,NA,NA,NA,1,2,990.0033962,46.68686301,NA
1479,MUB,bb1,whole,MUB-gluco,1,27781.14044,20849.38838,511.2353258,420.4833578,0.01171391,0.999661472,3,2766.471471,10.04208456,0.184796891
1480,MUB,bb1,whole,MUB-Phos,k,10067.30939,16621.56839,4115.02274,3369.222132,0.24702598,0.856841217,3,2766.471471,3.63904327,1.487462561
1481,MUB,bb1,whole,MUB-gluco,2,25367.97589,19627.5522,146.8304214,120.7658108,0.003684729,0.9999665,3,2766.471471,9.169794865,0.053074981
1482,MUB,bb1,whole,MUB-gluco,k,-202.302529,7989.796074,28.38344531,23.3449564,0.088739769,0.980695359,3,2766.471471,-0.073126555,0.0102598
1483,MUB,bb1,whole,MUB-Phos,2,13923.01592,27766.91298,36773.40053,30416.88583,0.76958342,0.125377524,3,2766.471471,5.032770469,13.29252837
1484,MUB,bb1,whole,MUB-Phos,3,65142.36752,-2962.301473,27665.83175,22521.50258,0.255675925,0.84719315,3,2766.471471,23.54709535,10.00040377
1485,MUB,bb1,whole,MUB-gluco,3,25947.94177,21590.29498,143.303532,116.6569252,0.003515845,0.9999695,3,2766.471471,9.379435875,0.051800112
1486,MUB,bb1,whole,MUB-Phos,1,17496.42866,33510.65804,52496.54516,43422.18553,0.795193645,0.099975111,3,2766.471471,6.324456566,18.97599368
1487,MUB,bb2,filter,MUB-gluco,2,NA,315255.25,NA,NA,NA,0,1,724.2948976,NA,NA
1488,MUB,bb2,filter,MUB-gluco,k,NA,16561.7,NA,NA,NA,0,1,724.2948976,NA,NA
1489,MUB,bb2,filter,MUB-gluco,1,NA,302809.03,NA,NA,NA,0,1,724.2948976,NA,NA
1490,MUB,bb2,filter,MUB-Phos,2,NA,114029.37,NA,NA,NA,0,1,724.2948976,NA,NA
1491,MUB,bb2,filter,MUB-gluco,3,NA,307248.87,NA,NA,NA,0,1,724.2948976,NA,NA
1492,MUB,bb2,filter,MUB-Phos,k,NA,450973.13,NA,NA,NA,0,1,724.2948976,NA,NA
1493,MUB,bb2,filter,MUB-Phos,1,NA,112799.02,NA,NA,NA,0,1,724.2948976,NA,NA
1494,MUB,bb2,filter,MUB-Phos,3,NA,109451.8,NA,NA,NA,0,1,724.2948976,NA,NA
1495,MUB,bb2,whole,MUB-Phos,2,20324.93957,52591.6936,952.2603506,745.9935527,0.029804998,0.997809715,3,4902.499579,4.145831987,0.194239762
1496,MUB,bb2,whole,MUB-gluco,2,154004.9298,120745.6358,7399.541242,5763.854396,0.030564439,0.997696762,3,4902.499579,31.41355289,1.509340515
1497,MUB,bb2,whole,MUB-Phos,k,836.8197223,32008.67917,902.3811458,702.9075674,0.523986847,0.462357199,3,4902.499579,0.170692462,0.184065522
1498,MUB,bb2,whole,MUB-Phos,1,22516.19699,29065.21182,7006.159902,5457.430972,0.192045542,0.911725714,3,4902.499579,4.592799373,1.429099542
1499,MUB,bb2,whole,MUB-gluco,1,141366.1241,97665.69151,13458.08969,10483.14576,0.060424254,0.991018315,3,4902.499579,28.83551989,2.745148566
1500,MUB,bb2,whole,MUB-gluco,3,184175.2601,132185.608,18733.05581,14592.06761,0.064530712,0.989760359,3,4902.499579,37.56762386,3.82112339
1501,MUB,bb2,whole,MUB-gluco,k,36.80611983,8185.658516,223.8161487,174.3410369,0.896237847,0.026331072,3,4902.499579,0.007507623,0.045653476
1502,MUB,bb2,whole,MUB-Phos,3,67089.85117,20651.82457,36363.64093,28325.3684,0.316203492,0.772929406,3,4902.499579,13.68482548,7.417367477
1503,MUB,briscoe swamp,filter,MUB-gluco,k,149.2503788,8955.553289,39.49033397,27.02356124,0.032456389,0.826428879,5,556.6033976,0.268144929,0.070948784
1504,MUB,briscoe swamp,filter,MUB-Phos,2,10812.82382,46224.27215,571.2775746,390.1174764,0.000321994,0.991695458,5,556.6033976,19.42644237,1.026363794
1505,MUB,briscoe swamp,filter,MUB-Phos,3,14560.86427,42455.76222,4863.470183,3328.112759,0.057948852,0.749239067,5,556.6033976,26.16021449,8.737765893
1506,MUB,briscoe swamp,filter,MUB-Phos,k,-51217.37597,97934.74676,78317.72002,58415.42985,0.55978968,0.124771343,5,556.6033976,-92.01772069,140.7065073
1507,MUB,briscoe swamp,filter,MUB-Phos,1,11367.62924,45395.23401,691.2403111,466.2670815,0.000489325,0.989028941,5,556.6033976,20.4232121,1.241890211
1508,MUB,briscoe swamp,filter,MUB-gluco,1,20407.7376,17655.98453,1250.28135,848.4939806,0.000500348,0.988865157,5,556.6033976,36.66477368,2.246269705
1509,MUB,briscoe swamp,filter,MUB-gluco,2,20226.58578,17930.56196,1191.683016,819.9649004,0.000445435,0.989693803,5,556.6033976,36.33931425,2.140991272
1510,MUB,briscoe swamp,filter,MUB-gluco,3,20686.15559,17894.11043,1102.788115,746.817289,0.000330736,0.991546068,5,556.6033976,37.1649826,1.981281681
1511,MUB,briscoe swamp,whole,MUB-gluco,k,208.8073424,10241.88972,164.2691762,76.86644902,0.331518604,0.446867377,4,NA,NA,NA
1512,MUB,briscoe swamp,whole,MUB-Phos,2,102807.6873,68210.25368,6679.14765,3199.819863,0.004194227,0.991629138,4,NA,NA,NA
1513,MUB,briscoe swamp,whole,MUB-gluco,1,142118.5978,31674.89499,10719.9681,5016.192936,0.005641543,0.988748742,4,NA,NA,NA
1514,MUB,briscoe swamp,whole,MUB-Phos,k,90784.54271,111762.6719,349962.044,203998.6561,0.819577892,0.032552137,4,NA,NA,NA
1515,MUB,briscoe swamp,whole,MUB-gluco,3,-9249.667548,54272.70283,76785.57607,35753.19439,0.91512854,0.007203165,4,NA,NA,NA
1516,MUB,briscoe swamp,whole,MUB-gluco,2,191549.3094,48470.99222,11744.45325,5572.602463,0.003738212,0.992537551,4,NA,NA,NA
1517,MUB,briscoe swamp,whole,MUB-Phos,1,123104.5364,78890.53271,7584.131152,3598.579436,0.00377398,0.992466283,4,NA,NA,NA
1518,MUB,briscoe swamp,whole,MUB-Phos,3,88411.99769,65843.01254,7558.896274,3537.03311,0.007230431,0.985591417,4,NA,NA,NA
1519,MUB,front pond,filter,MUB-gluco,1,4324.893516,4086.797135,209.3205725,207.7857424,0.000247931,0.993021647,5,592.5934952,7.298246692,0.353227928
1520,MUB,front pond,filter,MUB-gluco,2,4035.024529,3782.953232,247.2616964,246.2568712,0.000500683,0.988860198,5,592.5934952,6.809093523,0.417253477
1521,MUB,front pond,filter,MUB-gluco,3,4084.892006,3979.547488,234.8858221,235.3160521,0.000414337,0.99017829,5,592.5934952,6.893244761,0.396369221
1522,MUB,front pond,filter,MUB-gluco,k,63.0941666,2506.710272,19.21238949,19.13431393,0.046285081,0.78237038,5,592.5934952,0.106471244,0.032420858
1523,MUB,front pond,filter,MUB-Phos,1,2461.297221,40408.96969,376.7452632,375.214241,0.007288729,0.93432689,5,592.5934952,4.153432734,0.635756663
1524,MUB,front pond,filter,MUB-Phos,2,1324.594499,42100.73936,484.2073493,485.0942505,0.071603004,0.713835265,5,592.5934952,2.235249812,0.817098657
1525,MUB,front pond,filter,MUB-Phos,3,3124.92032,40562.53613,2191.32781,2182.422664,0.249106724,0.40400379,5,592.5934952,5.273295008,3.697860048
1526,MUB,front pond,filter,MUB-Phos,k,-4622.725885,39260.31214,1545.92704,1498.787582,0.058118506,0.748778708,5,592.5934952,-7.80083805,2.608747906
1527,MUB,front pond,whole,MUB-gluco,1,7328.622544,7954.601719,549.3243731,463.0499999,0.005571494,0.988888053,4,4709.195714,1.556236561,0.116649298
1528,MUB,front pond,whole,MUB-gluco,2,7313.265252,9322.223201,1045.689121,873.4095385,0.019838427,0.960716709,4,4709.195714,1.552975433,0.222052593
1529,MUB,front pond,whole,MUB-gluco,3,8122.483753,7405.813873,1003.829741,846.1728337,0.014932385,0.970358205,4,4709.195714,1.724813375,0.213163734
1530,MUB,front pond,whole,MUB-gluco,k,-1016.997866,5516.228533,104.5629205,86.69461471,0.010406263,0.979295765,4,4709.195714,-0.215959991,0.022203987
1531,MUB,front pond,whole,MUB-Phos,1,21391.30519,12514.90474,8897.045927,7431.238045,0.138051738,0.742954806,4,4709.195714,4.542454061,1.889292029
1532,MUB,front pond,whole,MUB-Phos,2,13592.82152,4386.993626,9464.062049,11917.2986,0.287446382,0.507732659,4,4709.195714,2.886442259,2.009698178
1533,MUB,front pond,whole,MUB-Phos,3,2921.632846,25616.79033,14226.30522,11598.77759,0.856290024,0.020652557,4,4709.195714,0.620410156,3.020962831
1534,MUB,front pond,whole,MUB-Phos,k,31542.71625,3321.724515,10793.16543,8746.701025,0.099854582,0.810261774,4,4709.195714,6.698111135,2.291933927
1535,MUB,pickerel pond,filter,MUB-gluco,1,6626.008696,6158.99,NA,NA,NA,1,2,2637.903445,2.51184656,NA
1536,MUB,pickerel pond,filter,MUB-gluco,2,6922.969565,6219.95,NA,NA,NA,1,2,2637.903445,2.624421139,NA
1537,MUB,pickerel pond,filter,MUB-gluco,3,7459.533333,6459.05,NA,NA,NA,1,2,2637.903445,2.827826525,NA
1538,MUB,pickerel pond,filter,MUB-gluco,k,7731.066667,6747.23,NA,NA,NA,1,2,2637.903445,2.930761806,NA
1539,MUB,pickerel pond,filter,MUB-Phos,1,9297.873913,41777.5,NA,NA,NA,1,2,2637.903445,3.524721092,NA
1540,MUB,pickerel pond,filter,MUB-Phos,2,8421.306667,41684.45,NA,NA,NA,1,2,2637.903445,3.192424151,NA
1541,MUB,pickerel pond,filter,MUB-Phos,3,9310.568182,42626.38,NA,NA,NA,1,2,2637.903445,3.529533349,NA
1542,MUB,pickerel pond,filter,MUB-Phos,k,8189.316279,42483.34,NA,NA,NA,1,2,2637.903445,3.104479162,NA
1543,MUB,pickerel pond,whole,MUB-gluco,1,13812.88447,9959.823151,460.4512946,295.7301985,0.001109368,0.997782495,4,9585.277247,1.441052159,0.048037348
1544,MUB,pickerel pond,whole,MUB-gluco,2,13090.8811,9224.988436,390.4512669,245.4595214,0.000888417,0.998223955,4,9585.277247,1.365727956,0.040734478
1545,MUB,pickerel pond,whole,MUB-gluco,3,12053.24356,8544.411477,391.4362969,250.4079246,0.001052999,0.997895111,4,9585.277247,1.257474693,0.040837243
1546,MUB,pickerel pond,whole,MUB-gluco,k,1.340639269,5748.436164,36.69166816,23.56565056,0.974172368,0.000667067,4,9585.277247,0.000139864,0.003827919
1547,MUB,pickerel pond,whole,MUB-Phos,1,4973.603775,47710.35637,423.789403,271.1047128,0.00718223,0.985687124,4,9585.277247,0.518879491,0.044212535
1548,MUB,pickerel pond,whole,MUB-Phos,2,7269.42968,45818.86192,334.4516644,214.8054708,0.002110036,0.995784381,4,9585.277247,0.758395349,0.034892226
1549,MUB,pickerel pond,whole,MUB-Phos,3,5391.627397,45632.21562,290.2283717,186.4025468,0.002885077,0.99423817,4,9585.277247,0.562490501,0.030278558
1550,MUB,pickerel pond,whole,MUB-Phos,k,201.9833145,43942.35786,253.8713825,162.4054961,0.509683687,0.240410087,4,9585.277247,0.021072245,0.026485554
1551,AMC,telico lake,filter,Arg-AMC,1,5856.431946,116921.9595,433.119745,543.105411,0.005425059,0.989179314,4,669.507785,8.747369451,0.646922642
1552,AMC,telico lake,filter,Arg-AMC,2,6151.608997,115280.5727,649.2920911,805.4777415,0.010957677,0.978204716,4,669.507785,9.188256111,0.96980514
1553,AMC,telico lake,filter,Arg-AMC,3,5798.163715,114754.8503,528.2152824,655.2761978,0.008197382,0.983672433,4,669.507785,8.660338005,0.788960628
1554,AMC,telico lake,filter,Arg-AMC,k,962.0609028,109691.6841,662.9771842,823.9564446,0.283844329,0.512878946,4,669.507785,1.436967462,0.990245669
1555,AMC,telico lake,filter,Leu-AMC,2,10708.69558,124899.8478,495.7276004,621.611795,0.002136091,0.995732381,4,669.507785,15.99487835,0.740435902
1556,AMC,telico lake,filter,Leu-AMC,3,11518.22756,125151.8526,740.2521449,918.3180174,0.004104946,0.991806958,4,669.507785,17.20402334,1.105666224
1557,AMC,telico lake,filter,Leu-AMC,k,1523.021667,112608.7543,636.4732064,789.575305,0.139108552,0.741134085,4,669.507785,2.274837875,0.95065841
1558,AMC,telico lake,filter,GGR-AMC,2,7912.722985,202104.4627,1080.5148,1354.898827,0.018141154,0.964046794,4,669.507785,11.81871692,1.613894303
1559,AMC,telico lake,filter,Gly-AMC,1,5039.184927,179783.4469,477.0807087,598.2297445,0.008844465,0.982389295,4,669.507785,7.526701018,0.712584259
1560,AMC,telico lake,filter,Gly-AMC,2,5729.467604,175171.6143,525.3443041,658.7493123,0.008302796,0.983463344,4,669.507785,8.557731116,0.784672435
1561,AMC,telico lake,filter,Gly-AMC,3,5044.658027,179951.6539,155.1055994,192.4158782,0.000944009,0.998112873,4,669.507785,7.53487583,0.231671092
1562,AMC,telico lake,filter,Gly-AMC,k,4692.438385,170513.0034,580.3936976,720.0060052,0.014956131,0.970311425,4,669.507785,7.008788381,0.866896115
1563,AMC,telico lake,filter,Pyr-AMC,2,1887.539633,174106.1609,680.8857964,853.7887376,0.109216639,0.793494996,4,669.507785,2.819294525,1.016994592
